"id","name","description","email","password","profilePicture","dateOfBirth","createdAt","currentEducation","experienceYears","interest","language","learningResource","skill","tools","filledInformation"
"a67ba634-c726-4355-a480-76dac1c95545","Mae Shields",,"Eldon_Schmeler@yahoo.com","ba406772-ea3a-4ace-8e44-609d88a10004",,"2019-04-26 15:07:17.856","2024-08-29 04:56:18.804","Undergraduate Degree","3","Cognitive Computing;AI in Education;Autonomous Vehicles","Greek","DeepLearning.ai;GitHub;Harvard Online;Udemy;Stanford Online;edX;;Coursera","edX;Udemy;Harvard Online;Stanford Online;GitHub;Kaggle;DeepLearning.ai","Hugging Face Transformers;;OpenAI GPT;PyTorch;Amazon SageMaker;TensorFlow;BigML;Scikit-learn;OpenCV;Keras","0"
"a85963b8-2d6b-4667-a6f8-e2fd5913857b","Shawn Green",,"Dale.Bode@hotmail.com","696e274c-a090-4ecf-9961-5faba83a9996",,"2010-09-17 02:12:21.405","2024-08-29 04:56:18.804","Master Degree","4","Recommender Systems;AI in Education;Reinforcement Learning;AI in Healthcare;Cognitive Computing;;Robotics;Deep Learning;AI in Finance;Computer Vision","Bengali","Udemy;Google AI;Kaggle;YouTube;DeepLearning.ai;Coursera;edX;Harvard Online;GitHub","Udemy;DeepLearning.ai;Harvard Online;Coursera;Google AI;MIT OpenCourseWare;Stanford Online;Kaggle;","Google Cloud AI;Amazon SageMaker;RapidMiner;OpenAI GPT;Keras;Weka;IBM Watson;BigML;Microsoft Azure AI;Scikit-learn","0"
"a9a6eaea-cd0d-4485-9fbb-400f54503521","Mrs. Anne Bednar DVM",,"Silas28@yahoo.com","66cec28a-95a0-44a1-a92a-301ddfec1169",,"2012-02-21 01:25:13.511","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI for Games;Neural Networks;Deep Learning","Turkish","MIT OpenCourseWare;Google AI;Kaggle;Stanford Online;edX","DeepLearning.ai;MIT OpenCourseWare;Harvard Online;Udemy;Stanford Online;Kaggle;edX;Google AI","Hugging Face Transformers;Microsoft Azure AI;IBM Watson;Weka;OpenAI GPT;;RapidMiner;Amazon SageMaker;Scikit-learn;Keras;Google Cloud AI;BigML;OpenCV;PyTorch;DataRobot","0"
"aa04bb89-dbec-4747-8503-8fcdeb32b6d8","Margarita Trantow",,"Araceli.Beatty@hotmail.com","d81c6759-ea53-49a0-81e6-3bd512c39b1b",,"2017-04-20 20:01:07.897","2024-08-29 04:56:18.804","Middle School","1","Neural Networks;Speech Recognition;","Japanese","MIT OpenCourseWare;YouTube","YouTube;Google AI;Stanford Online","RapidMiner;Keras;Scikit-learn;TensorFlow;Hugging Face Transformers;OpenAI GPT","0"
"aa65f925-7e8a-48ce-b8c8-c0e30bf230b6","Bert Daugherty",,"Lela84@yahoo.com","6b25de00-b4cb-41cc-b419-53dd2a907e83",,"2022-09-08 21:32:52.161","2024-08-29 04:56:18.804",,"5","Computer Vision;Recommender Systems;AI Planning and Optimization;Generative AI;AI in Healthcare;Deep Learning;Robotics;Neural Networks;Expert Systems;AI for Games;AI Ethics;Reinforcement Lear","Swedish","GitHub;Harvard Online;;Kaggle;DeepLearning.ai;MIT OpenCourseWare;Coursera;Udemy;YouTube;edX","Udemy;DeepLearning.ai;Stanford Online;;Harvard Online;MIT OpenCourseWare;Google AI;YouTube;edX;Kaggle;GitHub","IBM Watson;Weka;OpenAI GPT;Scikit-learn;Amazon SageMaker;BigML;;OpenCV;RapidMiner;Keras;Google Cloud AI;Microsoft Azure AI","0"
"aaaddb5a-9973-4539-8b7e-1fab9c3f5d24","Darin Watsica",,"Brandi_Abernathy15@gmail.com","db2c31b9-243c-4fd9-8a9a-5b2f057c923a",,"2016-08-29 13:25:48.568","2024-08-29 04:56:18.804","Undergraduate Degree","3","Machine Learning;Speech Recognition;AI Ethics;AI for Games;Computer Vision;Neural Networks;AI Planning and Optimization;Natural Language Processing;Generative AI;Recommender Systems;Expert Sy","Vietnamese","Udemy;Google AI;Harvard Online;Kaggle;;DeepLearning.ai","YouTube;;Kaggle;Stanford Online;GitHub;edX;Google AI;DeepLearning.ai","OpenCV;TensorFlow;Weka;Google Cloud AI;PyTorch;OpenAI GPT;Hugging Face Transformers;IBM Watson;DataRobot;Amazon SageMaker;Microsoft Azure AI;Keras;;RapidMiner","0"
"ab3cf65c-fe61-4237-9400-4995f0c646c6","Stella Kub V",,"Ambrose.Murphy67@gmail.com","0293b713-f0db-4574-a060-5294206623f3",,"2023-10-03 20:03:45.374","2024-08-29 04:56:18.804","University","2","Recommender Systems;AI in Education;Speech Recognition;Robotics","Turkish","Coursera;Kaggle","Udemy;YouTube;MIT OpenCourseWare;GitHub;Google AI;Coursera","Keras;TensorFlow;OpenCV;PyTorch;BigML;Hugging Face Transformers;Weka","0"
"b065ba7f-158b-4e13-bb44-b2ddf71b166c","Geoffrey Lockman",,"Freida93@hotmail.com","622c2c2f-060a-4e0c-8163-df1777abdf67",,"2022-11-06 08:24:47.954","2024-08-29 04:56:18.804","High School","0","AI in Finance;Expert Systems;Computer Vision;Recommender Systems;;Cognitive Computing;AI Planning and Optimization;AI Ethics;AI in Healthcare;Machine Learning;AI for Games;Robotics;Speech Rec","Japanese","MIT OpenCourseWare;Stanford Online;YouTube;Udemy;Harvard Online;;Google AI;edX;Kaggle;DeepLearning.ai;Coursera",,"Amazon SageMaker;DataRobot;IBM Watson;OpenAI GPT;Keras;OpenCV;TensorFlow;Scikit-learn","0"
"b18b0ad7-a26d-486a-82b6-9e344dec8820","Ray Nicolas",,"Claud.Upton1@gmail.com","3f222b66-0fe8-4ea5-9242-13b038b7dd70",,"2010-10-03 20:07:13.567","2024-08-29 04:56:18.804","High School","0","AI for Games;AI in Education;Machine Learning;Autonomous Vehicles;Expert Systems;AI Ethics;AI Planning and Optimization;Reinforcement Learning;Neural Networks;Robotics;Recommender Systems;;Co","Greek","Coursera;;Udemy;Kaggle",,"Amazon SageMaker;PyTorch;Keras;Weka;Microsoft Azure AI;OpenAI GPT;;DataRobot;BigML","0"
"b2e23835-6526-4ccf-8f91-f445501ed726","Ernest Zieme",,"Maribel.Greenholt-Jaskolski@yahoo.com","16a9cbea-7a9c-4b7b-9016-dd87f9215866",,"2017-07-31 12:06:49.354","2024-08-29 04:56:18.804","Undergraduate Degree","3","Reinforcement Learning;AI in Healthcare","Turkish","Google AI;edX;MIT OpenCourseWare;DeepLearning.ai;Harvard Online;Coursera;YouTube",";MIT OpenCourseWare;Kaggle;edX;GitHub;Udemy;DeepLearning.ai;Stanford Online","Hugging Face Transformers;Weka;TensorFlow;IBM Watson;OpenCV;DataRobot;Amazon SageMaker;Google Cloud AI","0"
"b3f1b677-ebbd-4dd2-8baf-4d0daf41c795","Stewart Bechtelar",,"Willy_Murazik90@hotmail.com","d18f31aa-0268-4fe7-abca-9ed99a49eb3c",,"2017-05-26 21:03:26.726","2024-08-29 04:56:18.804","Middle School","1","AI for Games;Generative AI;AI in Finance;Autonomous Vehicles;","Portuguese",";Stanford Online;Kaggle;edX;DeepLearning.ai;GitHub;MIT OpenCourseWare;Harvard Online;Udemy;YouTube","Google AI;DeepLearning.ai;Kaggle","Google Cloud AI;Keras;OpenAI GPT;Microsoft Azure AI;TensorFlow;DataRobot;Scikit-learn;Amazon SageMaker;BigML;;OpenCV;IBM Watson","0"
"b49a8109-f821-4979-8207-0f92767b8bd5","Wayne Stracke",,"Demond.Bogisich@gmail.com","6fa3e51d-e930-4cd9-b3c4-24f2aa55d1da",,"2006-11-04 07:53:26.636","2024-08-29 04:56:18.804","Undergraduate Degree","3","Autonomous Vehicles;Deep Learning;Machine Learning;Recommender Systems;Computer Vision;Natural Language Processing;Reinforcement Learning;AI in Finance;Cognitive Computing;AI Planning and Opt","Thai","Harvard Online;DeepLearning.ai;;Stanford Online;Google AI;Udemy;edX;YouTube;MIT OpenCourseWare;Kaggle;Coursera","Coursera;MIT OpenCourseWare;GitHub;Google AI;Kaggle;;Harvard Online;Stanford Online","PyTorch;Microsoft Azure AI;IBM Watson;BigML;Amazon SageMaker;","0"
"b67224a2-51d2-4216-998b-4466d90ef662","Maurice Morissette",,"Ole.Lesch26@yahoo.com","5d47b35e-69b7-46ee-9735-1a09d48e0299",,"2008-06-14 06:20:56.759","2024-08-29 04:56:18.804",,"5","Autonomous Vehicles;AI Ethics;;Generative AI","Swedish","Google AI;YouTube;Harvard Online;MIT OpenCourseWare;DeepLearning.ai;Kaggle;Stanford Online;Coursera;;GitHub","GitHub;Stanford Online;Google AI;Udemy;Harvard Online;MIT OpenCourseWare;DeepLearning.ai;Coursera;Kaggle;;YouTube","RapidMiner;;IBM Watson;Hugging Face Transformers","0"
"b6b9ac17-5d5f-4e6e-98ab-15d166986ed1","Christy Schumm",,"Aidan_Weissnat-Wunsch@gmail.com","a3207e0f-c355-4381-8a1b-d2ff0539d24b",,"2005-03-17 19:30:43.089","2024-08-29 04:56:18.804","Master Degree","4","Generative AI;Cognitive Computing;Reinforcement Learning;Deep Learning;Speech Recognition;AI Ethics;Neural Networks;Natural Language Processing;Machine Learning;Recommender Systems;Expert Sys",,"DeepLearning.ai","YouTube;DeepLearning.ai;GitHub;;MIT OpenCourseWare;Stanford Online;Kaggle;edX;Udemy","RapidMiner;IBM Watson;Microsoft Azure AI;OpenCV;Amazon SageMaker","0"
"b7b8fab5-23e3-49d0-8453-8b087a6c10a8","Ollie Hamill",,"Quincy3@gmail.com","909d2518-faa2-410f-bdec-79c147559d6a",,"2011-05-12 17:09:07.416","2024-08-29 04:56:18.804","University","2","AI for Games;Neural Networks;Machine Learning;Cognitive Computing;AI in Finance;AI in Education;Speech Recognition;AI Planning and Optimization;Recommender Systems;Natural Language Processing","Mandarin","edX;Stanford Online;Kaggle;DeepLearning.ai;Harvard Online;;YouTube;Coursera;GitHub;MIT OpenCourseWare","Kaggle;Google AI;Coursera;Stanford Online;edX;DeepLearning.ai","Scikit-learn;DataRobot;;OpenCV;TensorFlow;Amazon SageMaker","0"
"b89ec7b4-1984-4294-9f16-923a99709452","Stacy McGlynn",,"Filiberto72@hotmail.com","f69cbb89-ee1d-40e0-a58c-18488c9accaf",,"2023-09-02 12:35:03.417","2024-08-29 04:56:18.804","Middle School","2","Expert Systems;AI Ethics;Robotics;Recommender Systems;Deep Learning;Speech Recognition;Natural Language Processing;AI in Finance;Neural Networks;AI Planning and Optimization;Generative AI;;Ma","Russian","Udemy;;YouTube;Kaggle;Harvard Online;Google AI;GitHub;MIT OpenCourseWare;edX","edX;MIT OpenCourseWare;Stanford Online;DeepLearning.ai","BigML;OpenAI GPT;Weka;OpenCV;TensorFlow;Hugging Face Transformers;Google Cloud AI;PyTorch;Scikit-learn;Microsoft Azure AI","0"
"ba6edd22-c2dd-48e6-a670-de7470d96ec7","Elmer Gorczany",,"Lionel0@gmail.com","dab56fae-0e26-432b-afe5-984ac150cf24",,"2015-06-13 10:12:44.321","2024-08-29 04:56:18.804","Undergraduate Degree","3","Speech Recognition;AI in Education;Cognitive Computing;Recommender Systems;Expert Systems;Neural Networks;AI for Games;Autonomous Vehicles;AI in Finance;;Reinforcement Learning;Computer Visio","Thai","Harvard Online;MIT OpenCourseWare;GitHub;Google AI;Kaggle;edX;DeepLearning.ai;;Coursera;YouTube;Udemy","DeepLearning.ai;Udemy;Stanford Online;Kaggle;edX;;YouTube","Scikit-learn;;Google Cloud AI;PyTorch;Microsoft Azure AI;Amazon SageMaker;DataRobot;IBM Watson;TensorFlow;Keras;OpenCV;Hugging Face Transformers","0"
"bb9e37c3-6a83-4527-89e9-ad4bfa63366e","Laurie Cruickshank",,"Telly_Beier14@yahoo.com","3bad043b-815e-46f2-a055-d53248f90254",,"2009-10-06 00:25:37.162","2024-08-29 04:56:18.804","Elementary","1","AI Ethics;Natural Language Processing;Computer Vision;AI Planning and Optimization;Generative AI;Reinforcement Learning;Deep Learning;AI for Games;Machine Learning;Cognitive Computing;Autonom","French","Udemy;Harvard Online;GitHub;Coursera;MIT OpenCourseWare;edX;;Google AI;YouTube","Harvard Online;Udemy","OpenCV;;Keras;Weka;OpenAI GPT","0"
"bc0e3269-0880-4ed2-962e-5ecd71d0f447","Francis Halvorson",,"Margarette99@hotmail.com","e3cd3e71-e0bc-4979-b439-b2a83b2984f9",,"2008-08-15 18:34:06.018","2024-08-29 04:56:18.804","Middle School","1","Expert Systems;Recommender Systems;Robotics;AI for Games;Cognitive Computing;Speech Recognition;Reinforcement Learning;Deep Learning;Natural Language Processing;AI Planning and Optimization;A",,"Harvard Online;;Coursera","edX;Kaggle;Udemy",";IBM Watson;DataRobot;RapidMiner;Microsoft Azure AI;PyTorch;OpenCV;Keras;Scikit-learn;TensorFlow;Weka;OpenAI GPT;Amazon SageMaker","0"
"bc0f7ce7-ce33-4c42-a5df-59d2628650a4","Cody Orn",,"Mitchell.Wyman35@hotmail.com","d7936fc3-6be6-47f7-8a6c-4f649f61abd9",,"2022-02-15 04:15:21.183","2024-08-29 04:56:18.804","University","2","AI in Education;;AI for Games;AI Planning and Optimization;Generative AI;Computer Vision;AI Ethics;Deep Learning;Recommender Systems;AI in Healthcare","Russian","edX;Google AI;DeepLearning.ai;GitHub;YouTube;Harvard Online","DeepLearning.ai;Google AI;Stanford Online;MIT OpenCourseWare;;Harvard Online","IBM Watson;RapidMiner;DataRobot;PyTorch;Weka;OpenAI GPT;OpenCV;Amazon SageMaker;Google Cloud AI;Keras;Scikit-learn;;Hugging Face Transformers;TensorFlow;Microsoft Azure AI","0"
"bd0b1fbc-94ad-4af6-8cbf-7abd8a043b2d","Jeremiah Skiles DDS",,"Markus.Koch@hotmail.com","4a55a59d-d9dc-446d-b64a-5ab38dc33ab4",,"2014-12-19 02:49:19.475","2024-08-29 04:56:18.804","High School","0","Robotics;Natural Language Processing;Reinforcement Learning;;AI in Finance;AI Planning and Optimization;Machine Learning;Generative AI;Recommender Systems;AI in Education;AI Ethics;AI in Heal","Portuguese","DeepLearning.ai;Google AI",,"IBM Watson","0"
"bd2e30fc-81c2-4cf8-8ed0-7e33b2e13bd7","Jean Jacobi",,"Linwood36@gmail.com","b684559f-4c79-42af-a7d9-3e08f118fdcf",,"2017-07-25 14:58:28.460","2024-08-29 04:56:18.804","High School","0","Autonomous Vehicles;Generative AI","Portuguese","YouTube;Coursera;Harvard Online;Kaggle;Google AI;MIT OpenCourseWare;edX;DeepLearning.ai;Udemy;GitHub",,"TensorFlow;RapidMiner;PyTorch;Microsoft Azure AI;;Keras;OpenCV;OpenAI GPT","0"
"c0c3da76-de07-47e3-b598-caf954698abe","Norman Wolff-Towne",,"Osborne.Emmerich59@yahoo.com","5b6ea3b7-0ca0-43b8-9096-2d0b217e1e91",,"2008-05-22 09:59:07.736","2024-08-29 04:56:18.804","Master Degree","4","AI in Healthcare;Computer Vision;Generative AI;Machine Learning;Recommender Systems","Mandarin","Coursera;DeepLearning.ai;MIT OpenCourseWare;edX;YouTube;Google AI;;GitHub;Stanford Online","Google AI;GitHub;MIT OpenCourseWare;YouTube;Udemy;edX;;Harvard Online;Stanford Online","DataRobot;OpenCV","0"
"c1491185-b05d-47cd-9f2e-1da90b20dc89","Melinda O'Keefe Jr.",,"Mario_Turcotte74@hotmail.com","c2f4b26e-07c5-4133-aa71-5dcad0c88fce",,"2024-05-03 05:10:12.555","2024-08-29 04:56:18.804","Master Degree","4","AI Ethics;;AI in Finance;Reinforcement Learning;AI Planning and Optimization;Recommender Systems;AI in Education;Autonomous Vehicles;Cognitive Computing;Neural Networks","Russian","Harvard Online;DeepLearning.ai;Stanford Online","MIT OpenCourseWare;edX;GitHub;Google AI;Udemy;Harvard Online;Coursera;DeepLearning.ai;Kaggle","Hugging Face Transformers;DataRobot;Keras;Scikit-learn;Amazon SageMaker;BigML;IBM Watson;RapidMiner;TensorFlow;Microsoft Azure AI;OpenCV;Google Cloud AI;Weka","0"
"c1890403-678f-44d8-bc07-d4d4a1ff416e","Dale Terry",,"Harmon_Gerlach-Dietrich17@yahoo.com","5a3a8c9f-fbe5-44a5-aeba-2f715eef685b",,"2008-03-01 21:10:46.553","2024-08-29 04:56:18.804","University","2","Robotics;Deep Learning","Hindi","Harvard Online;Google AI;MIT OpenCourseWare","Coursera;YouTube;edX;Udemy;Harvard Online;MIT OpenCourseWare","DataRobot;BigML;TensorFlow;Microsoft Azure AI;RapidMiner;Scikit-learn;Weka;OpenCV;IBM Watson;Keras;PyTorch;OpenAI GPT","0"
"c3e1eeb1-af48-48be-8347-2b7b9f63f5b8","Mr. Lonnie Schmidt",,"Elaina_Nienow@gmail.com","7e35ee73-fdd0-4db6-8b3a-b6a5d0d5c51b",,"2014-11-22 20:55:53.006","2024-08-29 04:56:18.804","Undergraduate Degree","3","Robotics;AI in Education;AI in Healthcare;Computer Vision;Generative AI;Reinforcement Learning;Autonomous Vehicles;Speech Recognition;Machine Learning","English","Coursera","Coursera;GitHub;Google AI;DeepLearning.ai;Kaggle;MIT OpenCourseWare;Harvard Online;YouTube","Scikit-learn;TensorFlow;Amazon SageMaker;OpenCV;RapidMiner;Keras;Google Cloud AI","0"
"c53d0eab-6126-40b5-bfd5-8b7b921ed02a","Dr. Derek Sipes",,"Ray_Dickinson-Kuhic@yahoo.com","76d0a5b2-37c8-46e5-8ffb-19ef468ca930",,"2004-10-29 15:36:40.589","2024-08-29 04:56:18.804","High School","0","Neural Networks;Robotics;Deep Learning;AI in Healthcare;Recommender Systems;Reinforcement Learning;AI in Finance;Expert Systems","Thai","DeepLearning.ai;Coursera;YouTube;Stanford Online;edX;Kaggle;MIT OpenCourseWare;GitHub;Udemy;Google AI;",,"Scikit-learn;TensorFlow;Amazon SageMaker;PyTorch;OpenAI GPT;DataRobot;IBM Watson","0"
"c8b4391a-2ccc-42b0-b20c-8c7d677ea21c","Lori Stehr",,"Moises.Lang@yahoo.com","3115bd7a-5d8c-430f-9f52-6e1b5e637167",,"2010-01-06 19:49:57.785","2024-08-29 04:56:18.804","Elementary","1","Speech Recognition;AI Ethics;Autonomous Vehicles;Expert Systems;Natural Language Processing;Cognitive Computing;Robotics;Deep Learning;;Generative AI;Machine Learning;Computer Vision;Neural N","German","DeepLearning.ai;;MIT OpenCourseWare;Google AI;edX;Udemy;Stanford Online;Kaggle;Harvard Online","Coursera;GitHub","OpenCV","0"
"c9243acc-b857-4d9a-a8c5-230f77e21159","Doris Schinner",,"Rowena_Hirthe93@hotmail.com","a52dbfb7-c59f-4084-9dd6-737c4b44a689",,"2008-07-14 06:01:29.956","2024-08-29 04:56:18.804","High School","0","AI Ethics;;Cognitive Computing;Machine Learning;AI for Games","Vietnamese","Coursera;Google AI","Kaggle","DataRobot;OpenAI GPT;OpenCV;Amazon SageMaker;Hugging Face Transformers;;BigML","0"
"c9e8706c-4445-4d51-9cbb-cac66ffac845","Ruth Stracke",,"Nikko_Effertz34@gmail.com","d350890f-e461-40ca-8a2c-5dbd95a16287",,"2013-12-30 22:35:40.343","2024-08-29 04:56:18.804","University","2","AI for Games;Reinforcement Learning;Cognitive Computing;Natural Language Processing;;Robotics;AI in Finance;AI Ethics;AI in Education;Expert Systems;Generative AI;Speech Recognition;AI in Hea","Hindi","GitHub;Stanford Online;Coursera;;YouTube;Harvard Online;DeepLearning.ai","Udemy;YouTube;Kaggle;Harvard Online;MIT OpenCourseWare;",";OpenAI GPT;DataRobot","0"
"caf39894-e189-4c03-a00f-33588f2b7923","Bernard Rosenbaum",,"Stan.Mertz@hotmail.com","0998f1df-abc9-4ddb-aa57-d568bfc3615c",,"2007-04-27 21:50:34.086","2024-08-29 04:56:18.804",,"5","Natural Language Processing;Computer Vision;Speech Recognition;Machine Learning;AI for Games;AI Ethics;Recommender Systems;Autonomous Vehicles;Robotics;Expert Systems;AI in Healthcare;","Thai","Google AI;Stanford Online;YouTube;DeepLearning.ai;Harvard Online;Kaggle;Coursera","Stanford Online;Google AI;edX;Kaggle;DeepLearning.ai;MIT OpenCourseWare;GitHub;Udemy;Harvard Online;;YouTube","Amazon SageMaker;OpenCV;IBM Watson;PyTorch;Scikit-learn;OpenAI GPT;Weka;TensorFlow;Microsoft Azure AI;Keras;Google Cloud AI;DataRobot","0"
"cdd83670-8899-468c-8eba-ae5544497235","Ms. Sandy Dicki",,"Orrin_Hodkiewicz59@yahoo.com","8896d873-3ca1-49c2-9337-053b63dbd285",,"2013-11-04 04:06:46.678","2024-08-29 04:56:18.804","Middle School","2","Machine Learning;AI Ethics;Neural Networks;Autonomous Vehicles;Deep Learning;Speech Recognition;Expert Systems;AI for Games","Portuguese","MIT OpenCourseWare;edX;YouTube;;Google AI;Stanford Online;Udemy;GitHub;Coursera;Kaggle","Kaggle;YouTube;Udemy;Coursera","IBM Watson;Hugging Face Transformers;OpenAI GPT;RapidMiner;;Microsoft Azure AI;Amazon SageMaker;PyTorch;Keras;TensorFlow;Google Cloud AI","0"
"ce19c050-be0d-4d7e-a796-08d6721285ad","Erick Cole",,"Domingo.Ledner31@hotmail.com","67b23d0e-7ac0-418e-8d20-f39cb33e29dc",,"2020-08-27 06:35:21.345","2024-08-29 04:56:18.804","Middle School","2","Reinforcement Learning;Machine Learning;AI Planning and Optimization;Natural Language Processing;Robotics;Speech Recognition;Generative AI;Expert Systems;Recommender Systems;AI Ethics;Compute",,"GitHub;Harvard Online;edX","Harvard Online;;Coursera;Stanford Online","Hugging Face Transformers;Google Cloud AI;","0"
"cf54a2bb-e0db-424e-878b-95c36722926d","Ann Johnson",,"Karen_Auer@yahoo.com","39626e67-3ebe-48c8-bfa0-7d859f00db3d",,"2014-09-25 21:36:17.568","2024-08-29 04:56:18.804","Undergraduate Degree","3","Reinforcement Learning;AI Ethics","Turkish","Stanford Online;GitHub;Coursera;edX;Google AI;Harvard Online;Udemy;","Harvard Online;Google AI;MIT OpenCourseWare;GitHub;edX;Coursera;DeepLearning.ai","Microsoft Azure AI;Hugging Face Transformers;Keras;;Scikit-learn;Amazon SageMaker","0"
"d12388e8-0a7a-4fb5-8dc3-afaeeedc22a2","Stella Lowe",,"Asa97@gmail.com","441fca6a-930c-461f-8840-d0ba4c95d687",,"2005-07-07 19:09:05.297","2024-08-29 04:56:18.804","Middle School","2","Recommender Systems;Expert Systems;Generative AI;Natural Language Processing;AI in Healthcare;Speech Recognition;Cognitive Computing;Machine Learning;AI Planning and Optimization;AI for Games","Arabic","Coursera;Kaggle;YouTube;GitHub;DeepLearning.ai","edX;Kaggle;DeepLearning.ai;YouTube","OpenAI GPT;DataRobot;Hugging Face Transformers;Google Cloud AI;BigML;PyTorch;Scikit-learn;Microsoft Azure AI;RapidMiner;OpenCV","0"
"d1ddb925-4945-43e3-b4e0-0f931c9f649f","June Lueilwitz",,"Nestor.Howell@hotmail.com","2f283a8e-61d4-42c2-8b47-f27656b7b676",,"2018-10-05 14:03:25.943","2024-08-29 04:56:18.804","Middle School","1","Expert Systems;;Generative AI;Computer Vision;Neural Networks;AI for Games;Autonomous Vehicles;Reinforcement Learning;Recommender Systems","Korean","Harvard Online;YouTube;Udemy;DeepLearning.ai;Coursera","Stanford Online;Harvard Online;GitHub","IBM Watson;Keras","0"
"d22dd8e2-57e4-4f0d-a90c-0c9b55cdff80","Rafael Wilderman PhD",,"Carmen_Rogahn67@gmail.com","dcf96e77-c1be-48ed-bd3d-010c1e075581",,"2014-08-13 16:24:09.212","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Healthcare;Recommender Systems;Neural Networks;Natural Language Processing","Polish","Google AI","edX;MIT OpenCourseWare;;Google AI;Kaggle;Coursera;Stanford Online;GitHub","OpenAI GPT;Hugging Face Transformers;Microsoft Azure AI;OpenCV;Amazon SageMaker;RapidMiner;;Google Cloud AI;IBM Watson;PyTorch","0"
"d2adea0f-a77e-4c3b-a5f7-9707d3cf1b68","Ms. Pauline Thiel",,"Abraham95@gmail.com","6bc305b0-2976-4269-a80d-ed6f7bbabb92",,"2021-06-25 14:56:28.745","2024-08-29 04:56:18.804","Master Degree","4","Natural Language Processing;Autonomous Vehicles;Recommender Systems;Generative AI;Deep Learning;AI in Finance;Robotics;Computer Vision;Neural Networks;;AI for Games;AI in Healthcare;Reinforce","Swedish","Udemy","Kaggle;Stanford Online;edX;Udemy;MIT OpenCourseWare;GitHub;Google AI;DeepLearning.ai;YouTube","PyTorch;IBM Watson","0"
"d3e3d4ef-358a-4951-90ce-6c42854b16b3","Alonzo Lemke",,"Edwina.Hagenes57@gmail.com","a0315829-5f6c-4a9a-803f-3e130c00405b",,"2023-05-07 10:37:21.669","2024-08-29 04:56:18.804","Elementary","1","Machine Learning;Reinforcement Learning;AI in Healthcare;Autonomous Vehicles;;Deep Learning;Natural Language Processing;Cognitive Computing;Computer Vision;AI for Games;AI in Education","Turkish","DeepLearning.ai;MIT OpenCourseWare;GitHub;Google AI;Harvard Online;;Coursera;YouTube;Stanford Online","DeepLearning.ai;Stanford Online","TensorFlow;Scikit-learn;Amazon SageMaker;Hugging Face Transformers;RapidMiner;Weka;Keras;DataRobot;Microsoft Azure AI;PyTorch;;BigML;OpenCV;OpenAI GPT;Google Cloud AI","0"
"d52dcb0c-7a04-4ba9-a87b-cf72a73e0615","Brandy Mitchell",,"Adell_Tromp@yahoo.com","93cdaeb7-dae4-4308-a4b7-c6d550a70f70",,"2020-05-06 03:36:18.826","2024-08-29 04:56:18.804",,"5","Robotics;Natural Language Processing;Generative AI;AI in Education;Machine Learning;Cognitive Computing;Computer Vision;Recommender Systems;AI in Healthcare","Korean","edX;Coursera;MIT OpenCourseWare;Udemy;Google AI;GitHub;Kaggle;DeepLearning.ai;Harvard Online;;YouTube","MIT OpenCourseWare;Google AI;Udemy;;Stanford Online;Coursera;Harvard Online;GitHub;DeepLearning.ai;edX;Kaggle","Microsoft Azure AI;OpenCV;Google Cloud AI;;OpenAI GPT;TensorFlow;RapidMiner;Scikit-learn;Hugging Face Transformers;DataRobot;IBM Watson;BigML;Keras;PyTorch","0"
"d8e83dea-637e-4f23-a1d8-20f79d700860","Dustin Leannon",,"Jermain.Jacobson42@yahoo.com","b2f3bda1-6474-48c0-8aba-3ad16c354a47",,"2008-09-12 10:40:15.339","2024-08-29 04:56:18.804",,"5","Autonomous Vehicles;Speech Recognition;AI Planning and Optimization;Recommender Systems;Deep Learning;;Cognitive Computing","Hindi","GitHub;Udemy;MIT OpenCourseWare;Kaggle;Coursera;Stanford Online;edX;DeepLearning.ai;Harvard Online;YouTube","DeepLearning.ai;Coursera;edX;;GitHub;Stanford Online;YouTube;Harvard Online;MIT OpenCourseWare;Google AI;Udemy","Keras;Hugging Face Transformers;;OpenAI GPT;Microsoft Azure AI;DataRobot;Google Cloud AI;IBM Watson;TensorFlow;RapidMiner;Weka;Amazon SageMaker;Scikit-learn;OpenCV;BigML","0"
"dbff95ad-846a-4a44-804e-9edaae4287cf","Miss Misty Bogan Jr.",,"Jaeden.Howell@hotmail.com","f01c482e-a936-408c-93f5-ad3faeabddca",,"2019-03-11 09:32:30.874","2024-08-29 04:56:18.804","Master Degree","4","AI in Education;AI Ethics;Machine Learning;Reinforcement Learning;Deep Learning","Polish",";GitHub;YouTube;MIT OpenCourseWare;DeepLearning.ai;Stanford Online;Kaggle;Google AI;Harvard Online","Kaggle;;Udemy;MIT OpenCourseWare;DeepLearning.ai;Stanford Online;Coursera;Harvard Online;GitHub","OpenAI GPT;PyTorch;Microsoft Azure AI;OpenCV;Hugging Face Transformers;Scikit-learn;TensorFlow","0"
